,Image Index,Finding Labels
2644,train_02644.png,eosinophil
2645,train_02645.png,basophil
2646,train_02646.png,monocyte
2647,train_02647.png,neutrophil
2648,train_02648.png,erythroblast
2649,train_02649.png,neutrophil
2650,train_02650.png,platelet
2651,train_02651.png,basophil
2652,train_02652.png,neutrophil
2653,train_02653.png,neutrophil
2654,train_02654.png,monocyte
2655,train_02655.png,basophil
2656,train_02656.png,immature granulocytes
2657,train_02657.png,immature granulocytes
2658,train_02658.png,eosinophil
2659,train_02659.png,neutrophil
2660,train_02660.png,neutrophil
2661,train_02661.png,lymphocyte
2662,train_02662.png,immature granulocytes
2663,train_02663.png,platelet
2664,train_02664.png,neutrophil
2665,train_02665.png,eosinophil
2666,train_02666.png,lymphocyte
2667,train_02667.png,eosinophil
2668,train_02668.png,eosinophil
2669,train_02669.png,eosinophil
2670,train_02670.png,neutrophil
2671,train_02671.png,platelet
2672,train_02672.png,lymphocyte
2673,train_02673.png,monocyte
2674,train_02674.png,erythroblast
2675,train_02675.png,basophil
2676,train_02676.png,erythroblast
2677,train_02677.png,immature granulocytes
2678,train_02678.png,immature granulocytes
2679,train_02679.png,immature granulocytes
2680,train_02680.png,immature granulocytes
2681,train_02681.png,immature granulocytes
2682,train_02682.png,neutrophil
2683,train_02683.png,platelet
2684,train_02684.png,erythroblast
2685,train_02685.png,erythroblast
2686,train_02686.png,erythroblast
2687,train_02687.png,neutrophil
2688,train_02688.png,eosinophil
2689,train_02689.png,immature granulocytes
2690,train_02690.png,immature granulocytes
2691,train_02691.png,eosinophil
2692,train_02692.png,platelet
2693,train_02693.png,basophil
2694,train_02694.png,eosinophil
2695,train_02695.png,eosinophil
2696,train_02696.png,neutrophil
2697,train_02697.png,platelet
2698,train_02698.png,platelet
2699,train_02699.png,platelet
2700,train_02700.png,erythroblast
2701,train_02701.png,eosinophil
2702,train_02702.png,eosinophil
2703,train_02703.png,erythroblast
2704,train_02704.png,neutrophil
2705,train_02705.png,monocyte
2706,train_02706.png,basophil
2707,train_02707.png,monocyte
2708,train_02708.png,platelet
2709,train_02709.png,neutrophil
2710,train_02710.png,basophil
2711,train_02711.png,immature granulocytes
2712,train_02712.png,neutrophil
2713,train_02713.png,lymphocyte
2714,train_02714.png,neutrophil
2715,train_02715.png,basophil
2716,train_02716.png,platelet
2717,train_02717.png,immature granulocytes
2718,train_02718.png,monocyte
2719,train_02719.png,monocyte
2720,train_02720.png,eosinophil
2721,train_02721.png,platelet
2722,train_02722.png,eosinophil
2723,train_02723.png,immature granulocytes
2724,train_02724.png,neutrophil
2725,train_02725.png,neutrophil
2726,train_02726.png,immature granulocytes
2727,train_02727.png,lymphocyte
2728,train_02728.png,lymphocyte
2729,train_02729.png,eosinophil
2730,train_02730.png,erythroblast
2731,train_02731.png,neutrophil
2732,train_02732.png,monocyte
2733,train_02733.png,immature granulocytes
2734,train_02734.png,platelet
2735,train_02735.png,immature granulocytes
2736,train_02736.png,basophil
2737,train_02737.png,lymphocyte
2738,train_02738.png,erythroblast
2739,train_02739.png,neutrophil
2740,train_02740.png,eosinophil
2741,train_02741.png,neutrophil
2742,train_02742.png,basophil
2743,train_02743.png,immature granulocytes
2744,train_02744.png,eosinophil
2745,train_02745.png,eosinophil
2746,train_02746.png,platelet
2747,train_02747.png,eosinophil
2748,train_02748.png,platelet
2749,train_02749.png,eosinophil
2750,train_02750.png,platelet
2751,train_02751.png,eosinophil
2752,train_02752.png,neutrophil
2753,train_02753.png,basophil
2754,train_02754.png,eosinophil
2755,train_02755.png,monocyte
2756,train_02756.png,lymphocyte
2757,train_02757.png,monocyte
2758,train_02758.png,neutrophil
2759,train_02759.png,immature granulocytes
2760,train_02760.png,erythroblast
2761,train_02761.png,basophil
2762,train_02762.png,basophil
2763,train_02763.png,erythroblast
2764,train_02764.png,platelet
2765,train_02765.png,basophil
2766,train_02766.png,basophil
2767,train_02767.png,immature granulocytes
2768,train_02768.png,erythroblast
2769,train_02769.png,eosinophil
2770,train_02770.png,erythroblast
2771,train_02771.png,monocyte
2772,train_02772.png,platelet
2773,train_02773.png,eosinophil
2774,train_02774.png,erythroblast
2775,train_02775.png,immature granulocytes
2776,train_02776.png,basophil
2777,train_02777.png,immature granulocytes
2778,train_02778.png,neutrophil
2779,train_02779.png,platelet
2780,train_02780.png,eosinophil
2781,train_02781.png,lymphocyte
2782,train_02782.png,eosinophil
2783,train_02783.png,monocyte
2784,train_02784.png,eosinophil
2785,train_02785.png,platelet
2786,train_02786.png,lymphocyte
2787,train_02787.png,immature granulocytes
2788,train_02788.png,monocyte
2789,train_02789.png,platelet
2790,train_02790.png,eosinophil
2791,train_02791.png,basophil
2792,train_02792.png,platelet
2793,train_02793.png,immature granulocytes
2794,train_02794.png,lymphocyte
2795,train_02795.png,platelet
2796,train_02796.png,platelet
2797,train_02797.png,neutrophil
2798,train_02798.png,basophil
2799,train_02799.png,erythroblast
2800,train_02800.png,neutrophil
2801,train_02801.png,eosinophil
2802,train_02802.png,erythroblast
2803,train_02803.png,erythroblast
2804,train_02804.png,neutrophil
2805,train_02805.png,neutrophil
2806,train_02806.png,neutrophil
2807,train_02807.png,erythroblast
2808,train_02808.png,neutrophil
2809,train_02809.png,erythroblast
2810,train_02810.png,eosinophil
2811,train_02811.png,neutrophil
2812,train_02812.png,erythroblast
2813,train_02813.png,platelet
2814,train_02814.png,eosinophil
2815,train_02815.png,monocyte
2816,train_02816.png,neutrophil
2817,train_02817.png,immature granulocytes
2818,train_02818.png,neutrophil
2819,train_02819.png,basophil
2820,train_02820.png,lymphocyte
2821,train_02821.png,immature granulocytes
2822,train_02822.png,immature granulocytes
2823,train_02823.png,immature granulocytes
2824,train_02824.png,immature granulocytes
2825,train_02825.png,platelet
2826,train_02826.png,platelet
2827,train_02827.png,immature granulocytes
2828,train_02828.png,neutrophil
2829,train_02829.png,lymphocyte
2830,train_02830.png,monocyte
2831,train_02831.png,lymphocyte
2832,train_02832.png,neutrophil
2833,train_02833.png,neutrophil
2834,train_02834.png,monocyte
2835,train_02835.png,eosinophil
2836,train_02836.png,eosinophil
2837,train_02837.png,lymphocyte
2838,train_02838.png,lymphocyte
2839,train_02839.png,immature granulocytes
2840,train_02840.png,erythroblast
2841,train_02841.png,eosinophil
2842,train_02842.png,platelet
2843,train_02843.png,eosinophil
2844,train_02844.png,immature granulocytes
2845,train_02845.png,eosinophil
2846,train_02846.png,immature granulocytes
2847,train_02847.png,lymphocyte
2848,train_02848.png,neutrophil
2849,train_02849.png,monocyte
2850,train_02850.png,immature granulocytes
2851,train_02851.png,immature granulocytes
2852,train_02852.png,monocyte
2853,train_02853.png,eosinophil
2854,train_02854.png,monocyte
2855,train_02855.png,platelet
2856,train_02856.png,neutrophil
2857,train_02857.png,lymphocyte
2858,train_02858.png,erythroblast
2859,train_02859.png,eosinophil
2860,train_02860.png,platelet
2861,train_02861.png,neutrophil
2862,train_02862.png,monocyte
2863,train_02863.png,eosinophil
2864,train_02864.png,neutrophil
2865,train_02865.png,platelet
2866,train_02866.png,immature granulocytes
2867,train_02867.png,immature granulocytes
2868,train_02868.png,eosinophil
2869,train_02869.png,erythroblast
2870,train_02870.png,lymphocyte
2871,train_02871.png,immature granulocytes
2872,train_02872.png,eosinophil
2873,train_02873.png,platelet
2874,train_02874.png,eosinophil
2875,train_02875.png,immature granulocytes
2876,train_02876.png,neutrophil
2877,train_02877.png,platelet
2878,train_02878.png,eosinophil
2879,train_02879.png,platelet
2880,train_02880.png,platelet
2881,train_02881.png,platelet
2882,train_02882.png,basophil
2883,train_02883.png,eosinophil
2884,train_02884.png,erythroblast
2885,train_02885.png,platelet
2886,train_02886.png,neutrophil
2887,train_02887.png,platelet
2888,train_02888.png,basophil
2889,train_02889.png,erythroblast
2890,train_02890.png,eosinophil
2891,train_02891.png,eosinophil
2892,train_02892.png,neutrophil
2893,train_02893.png,neutrophil
2894,train_02894.png,basophil
2895,train_02895.png,platelet
2896,train_02896.png,immature granulocytes
2897,train_02897.png,immature granulocytes
2898,train_02898.png,immature granulocytes
2899,train_02899.png,platelet
2900,train_02900.png,eosinophil
2901,train_02901.png,immature granulocytes
2902,train_02902.png,neutrophil
2903,train_02903.png,immature granulocytes
2904,train_02904.png,eosinophil
2905,train_02905.png,neutrophil
2906,train_02906.png,basophil
2907,train_02907.png,monocyte
2908,train_02908.png,platelet
2909,train_02909.png,neutrophil
2910,train_02910.png,eosinophil
2911,train_02911.png,eosinophil
2912,train_02912.png,eosinophil
2913,train_02913.png,neutrophil
2914,train_02914.png,immature granulocytes
2915,train_02915.png,neutrophil
2916,train_02916.png,eosinophil
2917,train_02917.png,neutrophil
2918,train_02918.png,eosinophil
2919,train_02919.png,erythroblast
2920,train_02920.png,lymphocyte
2921,train_02921.png,immature granulocytes
2922,train_02922.png,neutrophil
2923,train_02923.png,eosinophil
2924,train_02924.png,erythroblast
2925,train_02925.png,eosinophil
2926,train_02926.png,eosinophil
2927,train_02927.png,neutrophil
2928,train_02928.png,neutrophil
2929,train_02929.png,monocyte
2930,train_02930.png,neutrophil
2931,train_02931.png,erythroblast
2932,train_02932.png,platelet
2933,train_02933.png,neutrophil
2934,train_02934.png,platelet
2935,train_02935.png,immature granulocytes
2936,train_02936.png,neutrophil
2937,train_02937.png,eosinophil
2938,train_02938.png,eosinophil
2939,train_02939.png,lymphocyte
2940,train_02940.png,platelet
2941,train_02941.png,neutrophil
2942,train_02942.png,platelet
2943,train_02943.png,lymphocyte
2944,train_02944.png,neutrophil
2945,train_02945.png,platelet
2946,train_02946.png,platelet
2947,train_02947.png,immature granulocytes
2948,train_02948.png,neutrophil
2949,train_02949.png,platelet
2950,train_02950.png,monocyte
2951,train_02951.png,neutrophil
2952,train_02952.png,neutrophil
2953,train_02953.png,erythroblast
2954,train_02954.png,neutrophil
2955,train_02955.png,eosinophil
2956,train_02956.png,platelet
2957,train_02957.png,erythroblast
2958,train_02958.png,neutrophil
2959,train_02959.png,neutrophil
2960,train_02960.png,basophil
2961,train_02961.png,platelet
2962,train_02962.png,eosinophil
2963,train_02963.png,neutrophil
2964,train_02964.png,monocyte
2965,train_02965.png,neutrophil
2966,train_02966.png,lymphocyte
2967,train_02967.png,eosinophil
2968,train_02968.png,neutrophil
2969,train_02969.png,monocyte
2970,train_02970.png,erythroblast
2971,train_02971.png,erythroblast
2972,train_02972.png,eosinophil
2973,train_02973.png,erythroblast
2974,train_02974.png,neutrophil
2975,train_02975.png,platelet
2976,train_02976.png,monocyte
2977,train_02977.png,immature granulocytes
2978,train_02978.png,monocyte
2979,train_02979.png,neutrophil
2980,train_02980.png,erythroblast
2981,train_02981.png,neutrophil
2982,train_02982.png,immature granulocytes
2983,train_02983.png,neutrophil
2984,train_02984.png,platelet
2985,train_02985.png,neutrophil
2986,train_02986.png,eosinophil
2987,train_02987.png,lymphocyte
2988,train_02988.png,immature granulocytes
2989,train_02989.png,erythroblast
2990,train_02990.png,immature granulocytes
2991,train_02991.png,platelet
2992,train_02992.png,platelet
2993,train_02993.png,eosinophil
2994,train_02994.png,neutrophil
2995,train_02995.png,basophil
2996,train_02996.png,neutrophil
2997,train_02997.png,monocyte
2998,train_02998.png,erythroblast
2999,train_02999.png,platelet
3000,train_03000.png,neutrophil
3001,train_03001.png,neutrophil
3002,train_03002.png,monocyte
3003,train_03003.png,platelet
3004,train_03004.png,basophil
3005,train_03005.png,platelet
3006,train_03006.png,lymphocyte
3007,train_03007.png,platelet
3008,train_03008.png,eosinophil
3009,train_03009.png,eosinophil
3010,train_03010.png,neutrophil
3011,train_03011.png,monocyte
3012,train_03012.png,erythroblast
3013,train_03013.png,neutrophil
3014,train_03014.png,lymphocyte
3015,train_03015.png,eosinophil
3016,train_03016.png,platelet
3017,train_03017.png,erythroblast
3018,train_03018.png,basophil
3019,train_03019.png,platelet
3020,train_03020.png,eosinophil
3021,train_03021.png,neutrophil
3022,train_03022.png,eosinophil
3023,train_03023.png,eosinophil
3024,train_03024.png,immature granulocytes
3025,train_03025.png,monocyte
3026,train_03026.png,platelet
3027,train_03027.png,neutrophil
3028,train_03028.png,lymphocyte
3029,train_03029.png,eosinophil
3030,train_03030.png,platelet
3031,train_03031.png,eosinophil
3032,train_03032.png,eosinophil
3033,train_03033.png,immature granulocytes
3034,train_03034.png,immature granulocytes
3035,train_03035.png,immature granulocytes
3036,train_03036.png,neutrophil
3037,train_03037.png,erythroblast
3038,train_03038.png,neutrophil
3039,train_03039.png,neutrophil
3040,train_03040.png,immature granulocytes
3041,train_03041.png,erythroblast
3042,train_03042.png,neutrophil
3043,train_03043.png,platelet
3044,train_03044.png,monocyte
3045,train_03045.png,eosinophil
3046,train_03046.png,lymphocyte
3047,train_03047.png,neutrophil
3048,train_03048.png,eosinophil
3049,train_03049.png,immature granulocytes
3050,train_03050.png,erythroblast
3051,train_03051.png,platelet
3052,train_03052.png,basophil
3053,train_03053.png,eosinophil
3054,train_03054.png,immature granulocytes
3055,train_03055.png,basophil
3056,train_03056.png,neutrophil
3057,train_03057.png,neutrophil
3058,train_03058.png,lymphocyte
3059,train_03059.png,basophil
3060,train_03060.png,erythroblast
3061,train_03061.png,neutrophil
3062,train_03062.png,basophil
3063,train_03063.png,immature granulocytes
3064,train_03064.png,neutrophil
3065,train_03065.png,basophil
3066,train_03066.png,monocyte
3067,train_03067.png,monocyte
3068,train_03068.png,platelet
3069,train_03069.png,immature granulocytes
3070,train_03070.png,platelet
3071,train_03071.png,eosinophil
3072,train_03072.png,immature granulocytes
3073,train_03073.png,immature granulocytes
3074,train_03074.png,immature granulocytes
3075,train_03075.png,basophil
3076,train_03076.png,erythroblast
3077,train_03077.png,immature granulocytes
3078,train_03078.png,basophil
3079,train_03079.png,platelet
3080,train_03080.png,monocyte
3081,train_03081.png,erythroblast
3082,train_03082.png,eosinophil
3083,train_03083.png,lymphocyte
3084,train_03084.png,lymphocyte
3085,train_03085.png,neutrophil
3086,train_03086.png,eosinophil
3087,train_03087.png,eosinophil
3088,train_03088.png,immature granulocytes
3089,train_03089.png,neutrophil
3090,train_03090.png,immature granulocytes
3091,train_03091.png,basophil
3092,train_03092.png,eosinophil
3093,train_03093.png,erythroblast
3094,train_03094.png,eosinophil
3095,train_03095.png,immature granulocytes
3096,train_03096.png,basophil
3097,train_03097.png,monocyte
3098,train_03098.png,neutrophil
3099,train_03099.png,immature granulocytes
3100,train_03100.png,lymphocyte
3101,train_03101.png,basophil
3102,train_03102.png,monocyte
3103,train_03103.png,immature granulocytes
3104,train_03104.png,neutrophil
3105,train_03105.png,eosinophil
3106,train_03106.png,immature granulocytes
3107,train_03107.png,lymphocyte
3108,train_03108.png,monocyte
3109,train_03109.png,basophil
3110,train_03110.png,immature granulocytes
3111,train_03111.png,neutrophil
3112,train_03112.png,basophil
3113,train_03113.png,erythroblast
3114,train_03114.png,platelet
3115,train_03115.png,neutrophil
3116,train_03116.png,platelet
3117,train_03117.png,platelet
3118,train_03118.png,immature granulocytes
3119,train_03119.png,basophil
3120,train_03120.png,neutrophil
3121,train_03121.png,neutrophil
3122,train_03122.png,basophil
3123,train_03123.png,eosinophil
3124,train_03124.png,lymphocyte
3125,train_03125.png,erythroblast
3126,train_03126.png,eosinophil
3127,train_03127.png,basophil
3128,train_03128.png,neutrophil
3129,train_03129.png,eosinophil
3130,train_03130.png,erythroblast
3131,train_03131.png,eosinophil
3132,train_03132.png,monocyte
3133,train_03133.png,neutrophil
3134,train_03134.png,neutrophil
3135,train_03135.png,platelet
3136,train_03136.png,lymphocyte
3137,train_03137.png,platelet
3138,train_03138.png,neutrophil
3139,train_03139.png,eosinophil
3140,train_03140.png,erythroblast
3141,train_03141.png,monocyte
3142,train_03142.png,immature granulocytes
3143,train_03143.png,neutrophil
3144,train_03144.png,neutrophil
3145,train_03145.png,immature granulocytes
3146,train_03146.png,eosinophil
3147,train_03147.png,neutrophil
3148,train_03148.png,immature granulocytes
3149,train_03149.png,platelet
3150,train_03150.png,platelet
3151,train_03151.png,platelet
3152,train_03152.png,erythroblast
3153,train_03153.png,lymphocyte
3154,train_03154.png,neutrophil
3155,train_03155.png,immature granulocytes
3156,train_03156.png,neutrophil
3157,train_03157.png,erythroblast
3158,train_03158.png,neutrophil
3159,train_03159.png,platelet
3160,train_03160.png,immature granulocytes
3161,train_03161.png,monocyte
3162,train_03162.png,neutrophil
3163,train_03163.png,eosinophil
3164,train_03164.png,eosinophil
3165,train_03165.png,neutrophil
3166,train_03166.png,eosinophil
3167,train_03167.png,eosinophil
3168,train_03168.png,basophil
3169,train_03169.png,platelet
3170,train_03170.png,eosinophil
3171,train_03171.png,platelet
3172,train_03172.png,monocyte
3173,train_03173.png,immature granulocytes
3174,train_03174.png,platelet
3175,train_03175.png,lymphocyte
3176,train_03176.png,immature granulocytes
3177,train_03177.png,immature granulocytes
3178,train_03178.png,immature granulocytes
3179,train_03179.png,eosinophil
3180,train_03180.png,monocyte
3181,train_03181.png,neutrophil
3182,train_03182.png,neutrophil
3183,train_03183.png,eosinophil
3184,train_03184.png,erythroblast
3185,train_03185.png,platelet
3186,train_03186.png,immature granulocytes
3187,train_03187.png,neutrophil
3188,train_03188.png,eosinophil
3189,train_03189.png,eosinophil
3190,train_03190.png,neutrophil
3191,train_03191.png,monocyte
3192,train_03192.png,eosinophil
3193,train_03193.png,neutrophil
3194,train_03194.png,eosinophil
3195,train_03195.png,monocyte
3196,train_03196.png,platelet
3197,train_03197.png,monocyte
3198,train_03198.png,platelet
3199,train_03199.png,neutrophil
3200,train_03200.png,lymphocyte
3201,train_03201.png,lymphocyte
3202,train_03202.png,platelet
3203,train_03203.png,erythroblast
3204,train_03204.png,basophil
3205,train_03205.png,neutrophil
3206,train_03206.png,lymphocyte
3207,train_03207.png,neutrophil
3208,train_03208.png,erythroblast
3209,train_03209.png,neutrophil
3210,train_03210.png,neutrophil
3211,train_03211.png,eosinophil
3212,train_03212.png,immature granulocytes
3213,train_03213.png,platelet
3214,train_03214.png,eosinophil
3215,train_03215.png,immature granulocytes
3216,train_03216.png,platelet
3217,train_03217.png,platelet
3218,train_03218.png,neutrophil
3219,train_03219.png,neutrophil
3220,train_03220.png,neutrophil
3221,train_03221.png,platelet
3222,train_03222.png,platelet
3223,train_03223.png,neutrophil
3224,train_03224.png,monocyte
3225,train_03225.png,platelet
3226,train_03226.png,erythroblast
3227,train_03227.png,immature granulocytes
3228,train_03228.png,platelet
3229,train_03229.png,neutrophil
3230,train_03230.png,neutrophil
3231,train_03231.png,neutrophil
3232,train_03232.png,eosinophil
3233,train_03233.png,neutrophil
3234,train_03234.png,immature granulocytes
3235,train_03235.png,erythroblast
3236,train_03236.png,lymphocyte
3237,train_03237.png,basophil
3238,train_03238.png,monocyte
3239,train_03239.png,neutrophil
3240,train_03240.png,eosinophil
3241,train_03241.png,basophil
3242,train_03242.png,neutrophil
3243,train_03243.png,immature granulocytes
3244,train_03244.png,erythroblast
3245,train_03245.png,immature granulocytes
3246,train_03246.png,immature granulocytes
3247,train_03247.png,eosinophil
3248,train_03248.png,immature granulocytes
3249,train_03249.png,erythroblast
3250,train_03250.png,eosinophil
3251,train_03251.png,eosinophil
3252,train_03252.png,erythroblast
3253,train_03253.png,platelet
3254,train_03254.png,basophil
3255,train_03255.png,neutrophil
3256,train_03256.png,erythroblast
3257,train_03257.png,basophil
3258,train_03258.png,platelet
3259,train_03259.png,platelet
3260,train_03260.png,lymphocyte
3261,train_03261.png,monocyte
3262,train_03262.png,erythroblast
3263,train_03263.png,immature granulocytes
3264,train_03264.png,erythroblast
3265,train_03265.png,neutrophil
3266,train_03266.png,basophil
3267,train_03267.png,immature granulocytes
3268,train_03268.png,erythroblast
3269,train_03269.png,monocyte
3270,train_03270.png,eosinophil
3271,train_03271.png,immature granulocytes
3272,train_03272.png,erythroblast
3273,train_03273.png,erythroblast
3274,train_03274.png,lymphocyte
3275,train_03275.png,neutrophil
3276,train_03276.png,neutrophil
3277,train_03277.png,neutrophil
3278,train_03278.png,platelet
3279,train_03279.png,basophil
3280,train_03280.png,neutrophil
3281,train_03281.png,immature granulocytes
3282,train_03282.png,immature granulocytes
3283,train_03283.png,platelet
3284,train_03284.png,neutrophil
3285,train_03285.png,lymphocyte
3286,train_03286.png,neutrophil
3287,train_03287.png,erythroblast
3288,train_03288.png,neutrophil
3289,train_03289.png,platelet
3290,train_03290.png,neutrophil
3291,train_03291.png,eosinophil
3292,train_03292.png,eosinophil
3293,train_03293.png,lymphocyte
3294,train_03294.png,monocyte
3295,train_03295.png,monocyte
3296,train_03296.png,neutrophil
3297,train_03297.png,platelet
3298,train_03298.png,neutrophil
3299,train_03299.png,monocyte
3300,train_03300.png,platelet
3301,train_03301.png,erythroblast
3302,train_03302.png,immature granulocytes
3303,train_03303.png,lymphocyte
3304,train_03304.png,lymphocyte
3305,train_03305.png,platelet
3306,train_03306.png,erythroblast
3307,train_03307.png,neutrophil
3308,train_03308.png,eosinophil
3309,train_03309.png,eosinophil
3310,train_03310.png,neutrophil
3311,train_03311.png,eosinophil
3312,train_03312.png,eosinophil
3313,train_03313.png,eosinophil
3314,train_03314.png,platelet
3315,train_03315.png,immature granulocytes
3316,train_03316.png,erythroblast
3317,train_03317.png,neutrophil
3318,train_03318.png,lymphocyte
3319,train_03319.png,basophil
3320,train_03320.png,neutrophil
3321,train_03321.png,monocyte
3322,train_03322.png,neutrophil
3323,train_03323.png,platelet
3324,train_03324.png,immature granulocytes
3325,train_03325.png,neutrophil
3326,train_03326.png,eosinophil
3327,train_03327.png,basophil
3328,train_03328.png,immature granulocytes
3329,train_03329.png,immature granulocytes
3330,train_03330.png,eosinophil
3331,train_03331.png,neutrophil
3332,train_03332.png,eosinophil
3333,train_03333.png,erythroblast
3334,train_03334.png,eosinophil
3335,train_03335.png,eosinophil
3336,train_03336.png,lymphocyte
3337,train_03337.png,platelet
3338,train_03338.png,immature granulocytes
3339,train_03339.png,lymphocyte
3340,train_03340.png,platelet
3341,train_03341.png,immature granulocytes
3342,train_03342.png,monocyte
3343,train_03343.png,eosinophil
3344,train_03344.png,platelet
3345,train_03345.png,basophil
3346,train_03346.png,monocyte
3347,train_03347.png,basophil
3348,train_03348.png,erythroblast
3349,train_03349.png,erythroblast
3350,train_03350.png,platelet
3351,train_03351.png,platelet
3352,train_03352.png,eosinophil
3353,train_03353.png,neutrophil
3354,train_03354.png,monocyte
3355,train_03355.png,platelet
3356,train_03356.png,immature granulocytes
3357,train_03357.png,eosinophil
3358,train_03358.png,erythroblast
3359,train_03359.png,erythroblast
3360,train_03360.png,immature granulocytes
3361,train_03361.png,neutrophil
3362,train_03362.png,lymphocyte
3363,train_03363.png,eosinophil
3364,train_03364.png,platelet
3365,train_03365.png,immature granulocytes
3366,train_03366.png,immature granulocytes
3367,train_03367.png,platelet
3368,train_03368.png,immature granulocytes
3369,train_03369.png,monocyte
3370,train_03370.png,eosinophil
3371,train_03371.png,neutrophil
3372,train_03372.png,platelet
3373,train_03373.png,platelet
3374,train_03374.png,immature granulocytes
3375,train_03375.png,platelet
3376,train_03376.png,platelet
3377,train_03377.png,eosinophil
3378,train_03378.png,platelet
3379,train_03379.png,eosinophil
3380,train_03380.png,immature granulocytes
3381,train_03381.png,neutrophil
3382,train_03382.png,eosinophil
3383,train_03383.png,lymphocyte
3384,train_03384.png,monocyte
3385,train_03385.png,platelet
3386,train_03386.png,monocyte
3387,train_03387.png,erythroblast
3388,train_03388.png,monocyte
3389,train_03389.png,neutrophil
3390,train_03390.png,erythroblast
3391,train_03391.png,monocyte
3392,train_03392.png,erythroblast
3393,train_03393.png,neutrophil
3394,train_03394.png,eosinophil
3395,train_03395.png,monocyte
3396,train_03396.png,erythroblast
3397,train_03397.png,eosinophil
3398,train_03398.png,erythroblast
3399,train_03399.png,basophil
3400,train_03400.png,eosinophil
3401,train_03401.png,neutrophil
3402,train_03402.png,eosinophil
3403,train_03403.png,eosinophil
3404,train_03404.png,neutrophil
3405,train_03405.png,monocyte
3406,train_03406.png,neutrophil
3407,train_03407.png,platelet
3408,train_03408.png,erythroblast
3409,train_03409.png,immature granulocytes
3410,train_03410.png,monocyte
3411,train_03411.png,eosinophil
3412,train_03412.png,monocyte
3413,train_03413.png,platelet
3414,train_03414.png,platelet
3415,train_03415.png,erythroblast
3416,train_03416.png,immature granulocytes
3417,train_03417.png,eosinophil
3418,train_03418.png,neutrophil
3419,train_03419.png,eosinophil
3420,train_03420.png,lymphocyte
3421,train_03421.png,erythroblast
3422,train_03422.png,neutrophil
3423,train_03423.png,immature granulocytes
3424,train_03424.png,immature granulocytes
3425,train_03425.png,immature granulocytes
3426,train_03426.png,basophil
3427,train_03427.png,lymphocyte
3428,train_03428.png,immature granulocytes
3429,train_03429.png,monocyte
3430,train_03430.png,lymphocyte
3431,train_03431.png,neutrophil
3432,train_03432.png,neutrophil
3433,train_03433.png,monocyte
3434,train_03434.png,platelet
3435,train_03435.png,monocyte
3436,train_03436.png,platelet
3437,train_03437.png,monocyte
3438,train_03438.png,eosinophil
3439,train_03439.png,monocyte
3440,train_03440.png,eosinophil
3441,train_03441.png,monocyte
3442,train_03442.png,platelet
3443,train_03443.png,monocyte
3444,train_03444.png,immature granulocytes
3445,train_03445.png,platelet
3446,train_03446.png,lymphocyte
3447,train_03447.png,erythroblast
3448,train_03448.png,immature granulocytes
3449,train_03449.png,neutrophil
3450,train_03450.png,neutrophil
3451,train_03451.png,lymphocyte
3452,train_03452.png,immature granulocytes
3453,train_03453.png,immature granulocytes
3454,train_03454.png,eosinophil
3455,train_03455.png,immature granulocytes
3456,train_03456.png,monocyte
3457,train_03457.png,neutrophil
3458,train_03458.png,immature granulocytes
3459,train_03459.png,platelet
3460,train_03460.png,monocyte
3461,train_03461.png,eosinophil
3462,train_03462.png,immature granulocytes
3463,train_03463.png,neutrophil
3464,train_03464.png,platelet
3465,train_03465.png,immature granulocytes
3466,train_03466.png,platelet
3467,train_03467.png,monocyte
3468,train_03468.png,immature granulocytes
3469,train_03469.png,neutrophil
3470,train_03470.png,lymphocyte
3471,train_03471.png,neutrophil
3472,train_03472.png,platelet
3473,train_03473.png,eosinophil
3474,train_03474.png,erythroblast
3475,train_03475.png,eosinophil
3476,train_03476.png,erythroblast
3477,train_03477.png,platelet
3478,train_03478.png,immature granulocytes
3479,train_03479.png,neutrophil
3480,train_03480.png,eosinophil
3481,train_03481.png,platelet
3482,train_03482.png,basophil
3483,train_03483.png,eosinophil
3484,train_03484.png,erythroblast
3485,train_03485.png,neutrophil
3486,train_03486.png,eosinophil
3487,train_03487.png,lymphocyte
3488,train_03488.png,immature granulocytes
3489,train_03489.png,neutrophil
3490,train_03490.png,immature granulocytes
3491,train_03491.png,erythroblast
3492,train_03492.png,immature granulocytes
3493,train_03493.png,immature granulocytes
3494,train_03494.png,monocyte
3495,train_03495.png,neutrophil
3496,train_03496.png,neutrophil
3497,train_03497.png,basophil
3498,train_03498.png,lymphocyte
3499,train_03499.png,lymphocyte
3500,train_03500.png,immature granulocytes
3501,train_03501.png,eosinophil
3502,train_03502.png,neutrophil
3503,train_03503.png,platelet
3504,train_03504.png,lymphocyte
3505,train_03505.png,lymphocyte
3506,train_03506.png,neutrophil
3507,train_03507.png,basophil
3508,train_03508.png,monocyte
3509,train_03509.png,neutrophil
3510,train_03510.png,lymphocyte
3511,train_03511.png,basophil
3512,train_03512.png,basophil
3513,train_03513.png,eosinophil
3514,train_03514.png,eosinophil
3515,train_03515.png,monocyte
3516,train_03516.png,platelet
3517,train_03517.png,immature granulocytes
3518,train_03518.png,immature granulocytes
3519,train_03519.png,eosinophil
3520,train_03520.png,basophil
3521,train_03521.png,neutrophil
3522,train_03522.png,neutrophil
3523,train_03523.png,erythroblast
3524,train_03524.png,neutrophil
3525,train_03525.png,neutrophil
